Some weights of BertForSequenceClassification were not initialized from the model checkpoint at /home/models/bert-base-uncased and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
[139820500842304] 2024-08-17 18:16:34,288 [INFO] root: clean train dataset: 4422, clean validation dataset: 339
34it [00:11,  2.42it/s][139820500842304] 2024-08-17 18:16:46,551 [INFO] root: Logits Loss: 4.983402252197266, Feature Loss: 0.571760892868042
35it [00:11,  2.25it/s][139820500842304] 2024-08-17 18:16:46,968 [INFO] root: Logits Loss: 4.8650431632995605, Feature Loss: 0.5831683874130249
36it [00:12,  2.30it/s][139820500842304] 2024-08-17 18:16:47,286 [INFO] root: Logits Loss: 6.8877458572387695, Feature Loss: 1.0749716758728027
37it [00:12,  2.51it/s][139820500842304] 2024-08-17 18:16:47,603 [INFO] root: Logits Loss: 4.327083587646484, Feature Loss: 0.441476047039032
38it [00:12,  2.67it/s][139820500842304] 2024-08-17 18:16:47,923 [INFO] root: Logits Loss: 4.336972713470459, Feature Loss: 0.47528713941574097
39it [00:13,  2.78it/s][139820500842304] 2024-08-17 18:16:48,242 [INFO] root: Logits Loss: 3.419764280319214, Feature Loss: 0.2557069957256317
40it [00:13,  2.88it/s][139820500842304] 2024-08-17 18:16:48,560 [INFO] root: Logits Loss: 3.7002947330474854, Feature Loss: 0.3032747209072113
41it [00:13,  2.97it/s][139820500842304] 2024-08-17 18:16:48,878 [INFO] root: Logits Loss: 4.805397987365723, Feature Loss: 0.5969558358192444
42it [00:14,  3.02it/s][139820500842304] 2024-08-17 18:16:49,194 [INFO] root: Logits Loss: 4.655867576599121, Feature Loss: 0.6092532277107239
43it [00:14,  3.06it/s][139820500842304] 2024-08-17 18:16:49,511 [INFO] root: Logits Loss: 5.199743270874023, Feature Loss: 0.7407046556472778
44it [00:14,  3.09it/s][139820500842304] 2024-08-17 18:16:49,829 [INFO] root: Logits Loss: 3.024099349975586, Feature Loss: 0.3113318085670471
45it [00:15,  3.11it/s][139820500842304] 2024-08-17 18:16:50,145 [INFO] root: Logits Loss: 4.942735195159912, Feature Loss: 0.7950009703636169
46it [00:15,  3.12it/s][139820500842304] 2024-08-17 18:16:50,462 [INFO] root: Logits Loss: 3.9769279956817627, Feature Loss: 0.4949403405189514
47it [00:15,  3.13it/s][139820500842304] 2024-08-17 18:16:50,807 [INFO] root: Logits Loss: 3.8837809562683105, Feature Loss: 0.3112318217754364
48it [00:16,  3.06it/s][139820500842304] 2024-08-17 18:16:51,153 [INFO] root: Logits Loss: 5.335418701171875, Feature Loss: 0.7507942318916321
49it [00:16,  3.01it/s][139820500842304] 2024-08-17 18:16:51,498 [INFO] root: Logits Loss: 4.543043613433838, Feature Loss: 0.6514756679534912
50it [00:16,  2.97it/s][139820500842304] 2024-08-17 18:16:51,979 [INFO] root: Logits Loss: 4.262007236480713, Feature Loss: 0.46325793862342834
51it [00:17,  2.63it/s][139820500842304] 2024-08-17 18:16:52,497 [INFO] root: Logits Loss: 3.745368003845215, Feature Loss: 0.42637571692466736
52it [00:17,  2.37it/s][139820500842304] 2024-08-17 18:16:53,046 [INFO] root: Logits Loss: 3.678011178970337, Feature Loss: 0.2562742829322815
53it [00:18,  2.17it/s][139820500842304] 2024-08-17 18:16:53,363 [INFO] root: Logits Loss: 3.188821315765381, Feature Loss: 0.24050307273864746
54it [00:18,  2.39it/s][139820500842304] 2024-08-17 18:16:53,681 [INFO] root: Logits Loss: 3.0726466178894043, Feature Loss: 0.2791058421134949
55it [00:18,  2.58it/s][139820500842304] 2024-08-17 18:16:54,001 [INFO] root: Logits Loss: 2.535888671875, Feature Loss: 0.23191791772842407
56it [00:19,  2.71it/s][139820500842304] 2024-08-17 18:16:54,320 [INFO] root: Logits Loss: 2.7723405361175537, Feature Loss: 0.1846984326839447
57it [00:19,  2.82it/s][139820500842304] 2024-08-17 18:16:54,639 [INFO] root: Logits Loss: 2.6777329444885254, Feature Loss: 0.18873971700668335
58it [00:19,  2.91it/s][139820500842304] 2024-08-17 18:16:54,958 [INFO] root: Logits Loss: 2.165179491043091, Feature Loss: 0.17780868709087372
59it [00:20,  2.97it/s][139820500842304] 2024-08-17 18:16:55,277 [INFO] root: Logits Loss: 3.823817491531372, Feature Loss: 0.5874320864677429
60it [00:20,  3.02it/s][139820500842304] 2024-08-17 18:16:55,596 [INFO] root: Logits Loss: 5.042541027069092, Feature Loss: 0.909182608127594
61it [00:20,  3.05it/s][139820500842304] 2024-08-17 18:16:55,915 [INFO] root: Logits Loss: 3.9757919311523438, Feature Loss: 0.4951152801513672
62it [00:21,  3.08it/s][139820500842304] 2024-08-17 18:16:56,233 [INFO] root: Logits Loss: 2.9685800075531006, Feature Loss: 0.1689581573009491
63it [00:21,  3.10it/s][139820500842304] 2024-08-17 18:16:56,551 [INFO] root: Logits Loss: 3.5173802375793457, Feature Loss: 0.3654620349407196
64it [00:21,  3.10it/s][139820500842304] 2024-08-17 18:16:56,870 [INFO] root: Logits Loss: 2.321139335632324, Feature Loss: 0.226700559258461
65it [00:22,  3.11it/s][139820500842304] 2024-08-17 18:16:57,189 [INFO] root: Logits Loss: 2.3524632453918457, Feature Loss: 0.19113227725028992
66it [00:22,  3.12it/s][139820500842304] 2024-08-17 18:16:57,507 [INFO] root: Logits Loss: 2.9939980506896973, Feature Loss: 0.2769635319709778
67it [00:22,  3.13it/s][139820500842304] 2024-08-17 18:16:57,826 [INFO] root: Logits Loss: 2.10081148147583, Feature Loss: 0.07362649589776993
68it [00:23,  3.13it/s][139820500842304] 2024-08-17 18:16:58,145 [INFO] root: Logits Loss: 2.2581965923309326, Feature Loss: 0.14935114979743958
69it [00:23,  3.13it/s][139820500842304] 2024-08-17 18:16:58,464 [INFO] root: Logits Loss: 2.3028595447540283, Feature Loss: 0.33228379487991333
70it [00:23,  3.13it/s][139820500842304] 2024-08-17 18:16:58,782 [INFO] root: Logits Loss: 2.5789783000946045, Feature Loss: 0.2527751326560974
71it [00:24,  3.14it/s][139820500842304] 2024-08-17 18:16:59,101 [INFO] root: Logits Loss: 2.8516032695770264, Feature Loss: 0.3730400800704956
72it [00:24,  3.14it/s][139820500842304] 2024-08-17 18:16:59,422 [INFO] root: Logits Loss: 2.034316062927246, Feature Loss: 0.36819449067115784
73it [00:24,  3.13it/s][139820500842304] 2024-08-17 18:16:59,765 [INFO] root: Logits Loss: 2.0089313983917236, Feature Loss: 0.26447010040283203
74it [00:25,  3.10it/s][139820500842304] 2024-08-17 18:17:00,114 [INFO] root: Logits Loss: 4.311646461486816, Feature Loss: 1.0124900341033936
75it [00:25,  3.03it/s][139820500842304] 2024-08-17 18:17:00,465 [INFO] root: Logits Loss: 1.957885503768921, Feature Loss: 0.2840256690979004
76it [00:25,  2.98it/s][139820500842304] 2024-08-17 18:17:00,823 [INFO] root: Logits Loss: 3.04384708404541, Feature Loss: 0.60791015625
77it [00:26,  2.92it/s][139820500842304] 2024-08-17 18:17:01,433 [INFO] root: Logits Loss: 2.2121949195861816, Feature Loss: 0.46947869658470154
78it [00:26,  2.36it/s][139820500842304] 2024-08-17 18:17:01,954 [INFO] root: Logits Loss: 2.899153232574463, Feature Loss: 0.5609477758407593
79it [00:27,  2.21it/s][139820500842304] 2024-08-17 18:17:02,358 [INFO] root: Logits Loss: 1.783074975013733, Feature Loss: 0.2537798583507538
80it [00:27,  2.28it/s][139820500842304] 2024-08-17 18:17:02,680 [INFO] root: Logits Loss: 1.0185174942016602, Feature Loss: 0.12302464246749878
81it [00:27,  2.49it/s][139820500842304] 2024-08-17 18:17:03,002 [INFO] root: Logits Loss: 1.3312276601791382, Feature Loss: 0.07650598138570786
82it [00:28,  2.64it/s][139820500842304] 2024-08-17 18:17:03,324 [INFO] root: Logits Loss: 2.8978207111358643, Feature Loss: 0.4585520029067993
83it [00:28,  2.76it/s][139820500842304] 2024-08-17 18:17:03,646 [INFO] root: Logits Loss: 3.34928297996521, Feature Loss: 0.6035295724868774
84it [00:28,  2.85it/s][139820500842304] 2024-08-17 18:17:03,970 [INFO] root: Logits Loss: 2.3047003746032715, Feature Loss: 0.42315924167633057
85it [00:29,  2.92it/s][139820500842304] 2024-08-17 18:17:04,292 [INFO] root: Logits Loss: 1.3443816900253296, Feature Loss: 0.18516476452350616
86it [00:29,  2.98it/s][139820500842304] 2024-08-17 18:17:04,613 [INFO] root: Logits Loss: 2.1565310955047607, Feature Loss: 0.3709518015384674
87it [00:29,  3.02it/s][139820500842304] 2024-08-17 18:17:04,935 [INFO] root: Logits Loss: 1.3208439350128174, Feature Loss: 0.11734788864850998
88it [00:30,  3.05it/s][139820500842304] 2024-08-17 18:17:05,258 [INFO] root: Logits Loss: 1.7858620882034302, Feature Loss: 0.35584449768066406
89it [00:30,  3.05it/s][139820500842304] 2024-08-17 18:17:05,581 [INFO] root: Logits Loss: 1.2091596126556396, Feature Loss: 0.138427272439003
90it [00:30,  3.07it/s][139820500842304] 2024-08-17 18:17:05,904 [INFO] root: Logits Loss: 1.6927980184555054, Feature Loss: 0.30975770950317383
91it [00:31,  3.08it/s][139820500842304] 2024-08-17 18:17:06,226 [INFO] root: Logits Loss: 1.5296233892440796, Feature Loss: 0.25114649534225464
92it [00:31,  3.08it/s][139820500842304] 2024-08-17 18:17:06,550 [INFO] root: Logits Loss: 2.2673304080963135, Feature Loss: 0.4885098338127136
93it [00:31,  3.08it/s][139820500842304] 2024-08-17 18:17:06,873 [INFO] root: Logits Loss: 2.5485570430755615, Feature Loss: 0.6660597920417786
94it [00:32,  3.09it/s][139820500842304] 2024-08-17 18:17:07,197 [INFO] root: Logits Loss: 2.86210560798645, Feature Loss: 0.6513237357139587
95it [00:32,  3.09it/s][139820500842304] 2024-08-17 18:17:07,520 [INFO] root: Logits Loss: 1.56759512424469, Feature Loss: 0.33300095796585083
